# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 3.4 - Sep. 19, 2023
# Instrument: Radiography_Lithium_Battery.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1723022390119393
# Directory: /home/user/Repos/swedness2023-instrumentfiles/Radiography_Lithium_Battery/Radiography_Lithium_Battery_20240807_111949
# Param: D=0.01
# Param: L=5
# Param: l=0.1
# Param: sample_used=0
# Param: battery_charge=1
# Date: Wed Aug  7 11:19:53 2024 (1723022393)
# type: array_1d(50)
# Source: Radiography_absorbing_edge (Radiography_Lithium_Battery.instr)
# component: edge_monitor_diff
# position: 0 0 10.1002
# title: Linear PSD monitor
# Ncount: 1000000
# filename: edge_monitor_zoom.dat
# statistics: X0=-0.000104195; dX=0.000160177;
# signal: Min=4.38425e-19; Max=3.78496e-18; Mean=2.02415e-18;
# values: 1.01207e-16 6.38185e-19 31269
# xvar: x
# yvar: (I,I_err)
# xlabel: x-Position [m]
# ylabel: Intensity
# xlimits: -0.00031 0.00026
# variables: x I I_err N
-0.0003043 3.716562589e-18 1.222766104e-19 1158 
-0.0002929 3.784964928e-18 1.233962943e-19 1157 
-0.0002815 3.527529506e-18 1.191271947e-19 1100 
-0.0002701 3.688412878e-18 1.218117693e-19 1113 
-0.0002587 3.668271936e-18 1.214792883e-19 1140 
-0.0002473 3.503376868e-18 1.187181045e-19 1082 
-0.0002359 3.599920396e-18 1.20341788e-19 1085 
-0.0002245 3.410871952e-18 1.17140947e-19 1062 
-0.0002131 3.531524684e-18 1.191918894e-19 1034 
-0.0002017 3.290174992e-18 1.150499344e-19 1035 
-0.0001903 3.64819334e-18 1.211462916e-19 1111 
-0.0001789 3.225860634e-18 1.139199993e-19 989 
-0.0001675 3.350518304e-18 1.160996987e-19 1040 
-0.0001561 3.326396506e-18 1.156810844e-19 1026 
-0.0001447 3.338470978e-18 1.158907156e-19 1023 
-0.0001333 2.964407224e-18 1.092079361e-19 941 
-0.0001219 3.020721269e-18 1.102398147e-19 949 
-0.0001105 2.80752584e-18 1.062785085e-19 870 
-9.91e-05 2.658704203e-18 1.034236605e-19 816 
-8.77e-05 2.497843638e-18 1.002474139e-19 766 
-7.63e-05 2.079482825e-18 9.147081875e-20 664 
-6.49e-05 2.123734714e-18 9.243884744e-20 679 
-5.35e-05 1.942750451e-18 8.841221251e-20 595 
-4.21e-05 1.814044571e-18 8.543327727e-20 542 
-3.07e-05 1.572714046e-18 7.955051765e-20 476 
-1.93e-05 1.299204452e-18 7.23079128e-20 406 
-7.9e-06 1.070010992e-18 6.56206854e-20 327 
3.5e-06 9.975145498e-19 6.336104922e-20 302 
1.49e-05 8.567465846e-19 5.872486547e-20 264 
2.63e-05 6.918192218e-19 5.277153015e-20 205 
3.77e-05 5.470268233e-19 4.69376128e-20 176 
4.91e-05 4.384254322e-19 4.202756417e-20 141 
6.05e-05 4.987588368e-19 4.482051151e-20 158 
7.19e-05 4.746238863e-19 4.372337157e-20 149 
8.33e-05 5.832215869e-19 4.845724173e-20 174 
9.47e-05 6.798871204e-19 5.23137456e-20 206 
0.0001061 7.280458892e-19 5.414096807e-20 232 
0.0001175 7.199677721e-19 5.38400538e-20 234 
0.0001289 9.452311517e-19 6.168280147e-20 302 
0.0001403 1.033716777e-18 6.449909477e-20 309 
0.0001517 1.130262938e-18 6.744552617e-20 354 
0.0001631 1.005567239e-18 6.361980352e-20 322 
0.0001745 1.22276911e-18 7.014955026e-20 383 
0.0001859 1.45223611e-18 7.774053857e-20 425 
0.0001973 1.319296709e-18 7.286391315e-20 411 
0.0002087 1.439967302e-18 7.612091244e-20 441 
0.0002201 1.528468498e-18 7.8426502e-20 487 
0.0002315 1.464112006e-18 7.675867469e-20 469 
0.0002429 1.540527905e-18 7.873449651e-20 486 
0.0002543 1.446985776e-18 7.628694467e-20 453 
