# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 3.4 - Sep. 19, 2023
# Instrument: Radiography_Lithium_Battery.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1723022390119393
# Directory: /home/user/Repos/swedness2023-instrumentfiles/Radiography_Lithium_Battery/Radiography_Lithium_Battery_20240807_111949
# Param: D=0.01
# Param: L=5
# Param: l=0.1
# Param: sample_used=0
# Param: battery_charge=1
# Date: Wed Aug  7 11:19:53 2024 (1723022393)
# type: array_1d(500)
# Source: Radiography_absorbing_edge (Radiography_Lithium_Battery.instr)
# component: edge_monitor_50mum
# position: 0 0 10.1001
# title: Linear PSD monitor
# Ncount: 1000000
# filename: edge_monitor.dat
# statistics: X0=5.85292e-05; dX=0.0017467;
# signal: Min=4.42448e-19; Max=4.20729e-18; Mean=2.07678e-18;
# values: 1.03839e-15 2.044e-18 319729
# xvar: x
# yvar: (I,I_err)
# xlabel: x-Position [m]
# ylabel: Intensity
# xlimits: -0.003 0.003
# variables: x I I_err N
-0.002994 4.505143053e-19 4.259585599e-20 137 
-0.002982 1.419853983e-18 7.558723418e-20 432 
-0.00297 1.476164394e-18 7.707036318e-20 445 
-0.002958 1.520620947e-18 7.821970661e-20 482 
-0.002946 1.544538366e-18 7.883465447e-20 469 
-0.002934 1.693371138e-18 8.254527616e-20 523 
-0.002922 1.64109085e-18 8.126234233e-20 513 
-0.00291 1.59283398e-18 8.005809231e-20 485 
-0.002898 1.508354268e-18 7.790817374e-20 473 
-0.002886 1.616948406e-18 8.066086507e-20 490 
-0.002874 1.484221642e-18 7.728180529e-20 457 
-0.002862 1.513295736e-18 7.801532507e-20 460 
-0.00285 1.31126942e-18 7.264202734e-20 405 
-0.002838 1.275370931e-18 7.163138369e-20 384 
-0.002826 1.146338078e-18 6.792178572e-20 353 
-0.002814 9.814011899e-19 6.284884877e-20 307 
-0.002802 9.573058465e-19 6.207041435e-20 283 
-0.00279 7.763042156e-19 5.590027155e-20 233 
-0.002778 8.446608406e-19 5.830348814e-20 243 
-0.002766 7.004911574e-19 5.308065499e-20 206 
-0.002754 5.952944207e-19 4.896112387e-20 189 
-0.002742 5.228935964e-19 4.588945007e-20 163 
-0.00273 4.866901055e-19 4.427325069e-20 150 
-0.002718 5.510412557e-19 4.71046342e-20 168 
-0.002706 6.918248333e-19 5.277017323e-20 201 
-0.002694 8.769203131e-19 5.94038819e-20 255 
-0.002682 9.371859381e-19 6.142092655e-20 305 
-0.00267 1.098075097e-18 6.647801524e-20 341 
-0.002658 1.355507802e-18 7.385687736e-20 422 
-0.002646 1.548563534e-18 7.893911051e-20 487 
-0.002634 1.814052711e-18 8.543502426e-20 557 
-0.002622 1.938722271e-18 8.832064984e-20 597 
-0.00261 2.264540008e-18 9.545286161e-20 709 
-0.002598 2.527707299e-18 1.008248229e-19 788 
-0.002586 2.715019156e-18 1.045131413e-19 835 
-0.002574 3.10921654e-18 1.118410352e-19 933 
-0.002562 3.355092548e-18 1.161697414e-19 1011 
-0.00255 3.346545771e-18 1.160304326e-19 1002 
-0.002538 3.356073888e-18 1.161799514e-19 1034 
-0.002526 3.316022265e-18 1.154837219e-19 1030 
-0.002514 3.398834718e-18 1.169338487e-19 1035 
-0.002502 3.358585214e-18 1.162402828e-19 1060 
-0.00249 3.427647634e-18 1.174182876e-19 1055 
-0.002478 3.676462496e-18 1.216126916e-19 1138 
-0.002466 3.873437672e-18 1.248293767e-19 1175 
-0.002454 3.664273093e-18 1.214136282e-19 1145 
-0.002442 3.869602997e-18 1.249077709e-19 1183 
-0.00243 3.724855732e-18 1.22408594e-19 1155 
-0.002418 3.772884525e-18 1.231989883e-19 1152 
-0.002406 3.668275164e-18 1.214789599e-19 1125 
-0.002394 3.676289653e-18 1.216106633e-19 1114 
-0.002382 3.805079112e-18 1.237235815e-19 1158 
-0.00237 3.620019892e-18 1.206780372e-19 1124 
-0.002358 4.030285128e-18 1.273310441e-19 1226 
-0.002346 3.628082492e-18 1.20812838e-19 1134 
-0.002334 3.660233018e-18 1.213454319e-19 1111 
-0.002322 3.451119431e-18 1.178308458e-19 1092 
-0.00231 3.515432298e-18 1.18922091e-19 1090 
-0.002298 3.503393905e-18 1.187186508e-19 1081 
-0.002286 3.652206329e-18 1.212121179e-19 1093 
-0.002274 3.527514346e-18 1.191260074e-19 1078 
-0.002262 3.378697847e-18 1.165871688e-19 1047 
-0.00225 3.426973824e-18 1.174170666e-19 1060 
-0.002238 3.028747305e-18 1.103857827e-19 951 
-0.002226 3.278145173e-18 1.148390499e-19 1000 
-0.002214 2.843687605e-18 1.069590177e-19 861 
-0.002202 2.654722778e-18 1.0334687e-19 812 
-0.00219 2.441506855e-18 9.911074537e-20 758 
-0.002178 2.18006529e-18 9.365599497e-20 683 
-0.002166 2.019157017e-18 9.013380662e-20 628 
-0.002154 1.826091734e-18 8.571680738e-20 555 
-0.002142 1.540515348e-18 7.873263117e-20 474 
-0.00213 1.331373781e-18 7.319811853e-20 426 
-0.002118 1.20668109e-18 6.968624139e-20 374 
-0.002106 9.211012284e-19 6.088867249e-20 283 
-0.002094 7.079099107e-19 5.338779395e-20 229 
-0.002082 6.878117556e-19 5.26192329e-20 204 
-0.00207 6.113908675e-19 4.961616103e-20 189 
-0.002058 5.228936249e-19 4.589139967e-20 167 
-0.002046 5.550745466e-19 4.728225511e-20 181 
-0.002034 6.11377663e-19 4.961550874e-20 190 
-0.002022 6.475976286e-19 5.106032995e-20 194 
-0.00201 7.320389389e-19 5.428445222e-20 222 
-0.001998 8.450163374e-19 5.830736203e-20 252 
-0.001986 8.83268699e-19 5.959375205e-20 275 
-0.001974 1.077976009e-18 6.586527397e-20 323 
-0.001962 1.045688364e-18 6.633741451e-20 316 
-0.00195 1.315262411e-18 7.275204658e-20 409 
-0.001938 1.214727744e-18 6.991947983e-20 386 
-0.001926 1.323312347e-18 7.297323247e-20 403 
-0.001914 1.411795912e-18 7.537345074e-20 440 
-0.001902 1.540532814e-18 7.873274097e-20 467 
-0.00189 1.608928905e-18 8.046186675e-20 493 
-0.001878 1.597472224e-18 8.016320635e-20 508 
-0.001866 1.496400037e-18 7.759554196e-20 463 
-0.001854 1.563002909e-18 7.9282974e-20 507 
-0.001842 1.657155319e-18 8.165749555e-20 509 
-0.00183 1.488352945e-18 7.73857374e-20 457 
-0.001818 1.524496925e-18 7.831887581e-20 453 
-0.001806 1.488241905e-18 7.738469636e-20 445 
-0.001794 1.210712419e-18 6.980286151e-20 376 
-0.001782 1.206669196e-18 6.968342729e-20 361 
-0.00177 1.098078954e-18 6.64782487e-20 341 
-0.001758 9.934917524e-19 6.323303964e-20 300 
-0.001746 9.573020789e-19 6.207262005e-20 293 
-0.001734 8.413210966e-19 5.817676266e-20 270 
-0.001722 6.596570005e-19 5.153967234e-20 217 
-0.00171 6.837744633e-19 5.246240335e-20 199 
-0.001698 6.736807927e-19 5.203800775e-20 202 
-0.001686 5.953014487e-19 4.896246012e-20 191 
-0.001674 4.545105042e-19 4.279006381e-20 146 
-0.001662 5.638295636e-19 4.761996457e-20 167 
-0.00165 6.998793799e-19 5.308335806e-20 221 
-0.001638 7.92363786e-19 5.647376887e-20 237 
-0.001626 9.210965619e-19 6.089033481e-20 292 
-0.001614 1.065905484e-18 6.54998194e-20 343 
-0.001602 1.362536431e-18 7.405081797e-20 418 
-0.00159 1.54856634e-18 7.893865553e-20 481 
-0.001578 1.769784263e-18 8.438537052e-20 537 
-0.001566 1.922629939e-18 8.795360182e-20 595 
-0.001554 2.344961989e-18 9.713095827e-20 715 
-0.001542 2.473698773e-18 9.97609182e-20 746 
-0.00153 2.839695937e-18 1.068855523e-19 884 
-0.001518 2.936528855e-18 1.086871614e-19 896 
-0.001506 3.189645048e-18 1.132781276e-19 966 
-0.001494 3.117235753e-18 1.119865447e-19 985 
-0.001482 3.447060664e-18 1.177605268e-19 1077 
-0.00147 3.491327127e-18 1.185148761e-19 1105 
-0.001458 3.801016617e-18 1.23656013e-19 1129 
-0.001446 3.724623574e-18 1.224084812e-19 1129 
-0.001434 3.825367288e-18 1.240495976e-19 1159 
-0.001422 3.81308425e-18 1.238528663e-19 1156 
-0.00141 3.59991122e-18 1.203415145e-19 1086 
-0.001398 3.499348541e-18 1.18650398e-19 1103 
-0.001386 3.600039621e-18 1.203426319e-19 1105 
-0.001374 3.75678916e-18 1.229356179e-19 1139 
-0.001362 3.793007196e-18 1.235269244e-19 1148 
-0.00135 3.764844429e-18 1.230681534e-19 1164 
-0.001338 3.708523208e-18 1.221440185e-19 1142 
-0.001326 3.760804808e-18 1.230023014e-19 1180 
-0.001314 3.776882969e-18 1.232640485e-19 1160 
-0.001302 3.680361367e-18 1.216800715e-19 1174 
-0.00129 3.640162174e-18 1.210134349e-19 1119 
-0.001278 3.47557523e-18 1.18240062e-19 1068 
-0.001266 3.33445774e-18 1.158221535e-19 1051 
-0.001254 3.752752498e-18 1.228697191e-19 1151 
-0.001242 3.599899847e-18 1.203415531e-19 1099 
-0.00123 3.398819449e-18 1.169336614e-19 1045 
-0.001218 3.372625545e-18 1.164651414e-19 1057 
-0.001206 3.543666577e-18 1.193975558e-19 1078 
-0.001194 3.366624913e-18 1.163775701e-19 1013 
-0.001182 3.089089215e-18 1.114796732e-19 964 
-0.00117 3.060921153e-18 1.109697106e-19 944 
-0.001158 2.896015142e-18 1.079399967e-19 897 
-0.001146 2.52600225e-18 1.00812025e-19 800 
-0.001134 2.425412e-18 9.878295319e-20 743 
-0.001122 2.071535774e-18 9.129107036e-20 614 
-0.00111 1.974932672e-18 8.914173875e-20 610 
-0.001098 1.71748424e-18 8.31289075e-20 517 
-0.001086 1.572724652e-18 7.955223359e-20 487 
-0.001074 1.379630158e-18 7.450905193e-20 418 
-0.001062 1.13828857e-18 6.768153506e-20 343 
-0.00105 9.130554794e-19 6.062518409e-20 294 
-0.001038 8.607556172e-19 5.886148621e-20 265 
-0.001026 6.274718806e-19 5.026499716e-20 198 
-0.001014 6.476522738e-19 5.106609265e-20 209 
-0.001002 5.349600009e-19 4.64188954e-20 175 
-0.00099 5.117052974e-19 4.537010776e-20 170 
-0.000978 6.596539353e-19 5.153730498e-20 210 
-0.000966 6.39545454e-19 5.074338122e-20 195 
-0.000954 6.884282149e-19 5.262516291e-20 213 
-0.000942 8.124864213e-19 5.71872089e-20 246 
-0.00093 9.050026099e-19 6.035326578e-20 274 
-0.000918 1.041773154e-18 6.475314603e-20 327 
-0.000906 1.147327367e-18 6.792839608e-20 349 
-0.000894 1.238831763e-18 7.060535674e-20 372 
-0.000882 1.266997425e-18 7.140496693e-20 393 
-0.00087 1.343579541e-18 7.352796784e-20 419 
-0.000858 1.468111561e-18 7.68617576e-20 460 
-0.000846 1.540540155e-18 7.873448023e-20 487 
-0.000834 1.604929814e-18 8.035827165e-20 493 
-0.000822 1.701419713e-18 8.274264305e-20 542 
-0.00081 1.717497271e-18 8.313069392e-20 529 
-0.000798 1.681296347e-18 8.225052399e-20 521 
-0.000786 1.504349198e-18 7.780352813e-20 470 
-0.000774 1.431908355e-18 7.590712281e-20 437 
-0.000762 1.520418812e-18 7.821934776e-20 481 
-0.00075 1.300169417e-18 7.231306857e-20 411 
-0.000738 1.226976749e-18 7.026367099e-20 378 
-0.000726 1.195835412e-18 6.934528932e-20 362 
-0.000714 1.114171442e-18 6.696391475e-20 349 
-0.000702 1.057850578e-18 6.524847594e-20 322 
-0.00069 1.005572244e-18 6.361201637e-20 286 
-0.000678 8.488077927e-19 5.844695895e-20 257 
-0.000666 7.843360534e-19 5.618789641e-20 235 
-0.000654 6.556196954e-19 5.137990504e-20 211 
-0.000642 5.671406452e-19 4.778898859e-20 176 
-0.00063 5.912733519e-19 4.878812613e-20 172 
-0.000618 4.826684578e-19 4.409096225e-20 150 
-0.000606 5.148514629e-19 4.553929906e-20 168 
-0.000594 6.676952269e-19 5.184657565e-20 203 
-0.000582 8.044499039e-19 5.690430101e-20 244 
-0.00057 9.886509972e-19 6.305984625e-20 307 
